Date,AQI,NO,NO2,NOX,PM10,PM2.5,RH,Temp ,WS
2017-09-04,0.0,0.2166666666666667,3.904166666666667,4.125000000000001,8.620833333333334,0.0,68.60833333333333,12.333333333333334,1.9375
2017-09-05,0.0,2.85,5.233333333333333,8.0875,9.245833333333332,0.0,75.83749999999999,12.958333333333334,2.408333333333333
2017-09-06,0.0,0.6958333333333333,6.566666666666666,7.262500000000002,9.995833333333332,0.0,81.60000000000001,14.166666666666666,3.1041666666666674
2017-09-07,0.0,0.3499999999999999,0.9291666666666667,1.3125,20.383333333333333,0.0,72.29166666666666,14.0,5.408333333333334
2017-09-08,0.0,0.875,2.8958333333333335,3.7750000000000004,19.10416666666666,0.0,68.57916666666667,13.25,3.4166666666666665
2017-09-09,0.0,0.45416666666666666,3.829166666666667,4.254166666666666,9.879166666666668,0.0,81.41666666666667,10.875,3.416666666666666
2017-09-10,0.0,0.22083333333333333,0.7583333333333333,0.9750000000000001,11.033333333333333,0.0,70.0125,9.375,3.7458333333333336
2017-09-11,0.0,-0.016666666666666666,2.3333333333333335,2.3041666666666667,13.720833333333333,0.0,68.95,10.208333333333334,2.6458333333333335
2017-09-12,0.0,-0.02083333333333333,1.991666666666667,1.9666666666666668,14.091666666666669,0.0,68.05416666666666,11.541666666666666,2.829166666666666
2017-09-13,0.0,0.14583333333333334,2.3125,2.4666666666666672,10.999999999999998,0.0,74.15833333333333,13.458333333333334,3.295833333333333
2017-09-14,0.0,0.1958333333333333,1.4666666666666668,1.6624999999999999,20.7625,0.0,78.76666666666667,16.333333333333332,3.570833333333334
2017-09-15,0.0,0.9916666666666668,5.479166666666667,6.466666666666666,11.708333333333336,0.0,76.10416666666666,15.958333333333334,2.9291666666666667
2017-09-16,0.0,0.16666666666666666,2.0916666666666663,2.2333333333333334,15.329166666666667,0.0,72.67083333333333,13.333333333333334,3.375
2017-09-17,0.0,1.195833333333333,3.7166666666666663,4.9125000000000005,12.416666666666666,0.0,77.775,11.875,3.5583333333333336
2017-09-18,0.0,0.17916666666666667,3.5125000000000006,3.6875,10.124999999999998,0.0,74.7,10.333333333333334,3.3125
2017-09-19,0.0,0.38636363636363635,4.036363636363636,4.445454545454545,11.345454545454546,0.0,72.8409090909091,11.409090909090908,2.0136363636363637
2017-09-20,0.0,4.768421052631578,7.084210526315789,11.842105263157896,10.56842105263158,0.0,71.46315789473685,12.2,1.6578947368421053
2017-09-21,0.0,3.125,8.366666666666667,11.487499999999999,10.291666666666666,0.0,76.62916666666666,12.125,2.0791666666666666
2017-09-22,0.0,1.6166666666666665,4.304166666666666,5.916666666666667,8.591666666666667,0.0,80.09166666666667,11.541666666666666,1.9166666666666667
2017-09-23,0.0,0.14583333333333334,1.5916666666666668,1.7375,10.104166666666666,0.0,70.87500000000001,13.75,2.516666666666667
2017-09-24,0.0,0.04583333333333334,1.8624999999999998,1.9124999999999999,8.737499999999999,0.0,71.1125,14.0,1.6916666666666667
2017-09-25,0.0,0.08750000000000002,3.5375,3.616666666666667,11.949999999999998,0.0,75.49583333333334,15.291666666666666,4.166666666666667
2017-09-26,0.0,0.875,5.804166666666667,6.6875,12.77083333333333,0.0,79.08749999999999,15.958333333333334,4.470833333333333
2017-09-27,0.0,4.516666666666667,4.416666666666667,8.933333333333334,17.0625,0.0,79.05416666666669,14.208333333333334,1.7833333333333334
2017-09-28,0.0,0.9249999999999998,3.725,4.6375,13.112500000000002,0.0,74.46666666666665,13.75,2.2791666666666672
2017-09-29,0.0,3.470833333333333,6.574999999999999,10.0375,6.733333333333333,0.0,77.3,12.458333333333334,1.6124999999999998
2017-09-30,0.0,1.4000000000000001,3.3249999999999997,4.716666666666667,8.070833333333335,0.0,76.99166666666666,13.541666666666666,1.8208333333333335
2017-10-01,0.0,0.15,2.1625000000000005,2.3125,11.949999999999998,0.0,79.04583333333333,11.125,3.5
2017-10-02,0.0,-0.02083333333333333,0.7916666666666665,0.7666666666666666,17.304166666666667,0.0,73.84583333333332,13.791666666666666,4.3
2017-10-03,0.0,-0.05833333333333335,1.7041666666666666,1.6416666666666668,7.4624999999999995,0.0,75.69583333333334,13.791666666666666,2.1666666666666665
2017-10-04,0.0,0.03333333333333333,1.1791666666666667,1.2291666666666667,8.620833333333335,0.0,68.3625,13.833333333333334,2.379166666666667
2017-10-05,0.0,0.1708333333333333,0.6541666666666667,0.8333333333333331,10.908333333333333,0.0,75.05000000000003,14.833333333333334,1.991666666666667
2017-10-06,0.0,5.679166666666666,7.3708333333333345,13.054166666666667,12.9625,0.0,77.42083333333332,14.916666666666666,1.0458333333333332
2017-10-07,0.0,1.025,5.566666666666666,6.608333333333333,12.958333333333334,0.0,82.1375,14.791666666666666,2.516666666666666
2017-10-08,0.0,0.28750000000000003,5.45,5.733333333333332,9.516666666666667,0.0,85.36250000000001,15.458333333333334,2.175
2017-10-09,0.0,1.0458333333333332,8.245833333333332,9.291666666666666,9.687499999999998,0.0,83.38333333333334,15.5,1.541666666666667
2017-10-10,0.0,6.288888888888888,6.555555555555555,12.866666666666667,9.311111111111112,0.0,87.72222222222221,13.555555555555555,0.7444444444444445
2017-10-12,0.0,-0.045,1.315,1.275,21.674999999999997,0.0,0.0,0.0,2.12
