Date(NZST),RH(%)_m,Tmax(C)_m,Tmin(C)_m,Dir(DegT)_m,Speed(m/s)_m,Pmsl(hPa),Prec,RH(%)_s,Tmax(C)_s,Tmin(C)_s,Dir(DegT)_s,Speed(m/s)_s,MaxTemp,MinTemp,RelHum,WindSpeed,Pressure
2019-10-21,76,19.2,8.8,319.0,2.7,1012.8,0.0,86.0,14.9,11.0,278.0,8.3,20.4,13.5,60.13125,0.3229166666666665,1011.1020833333333
2019-10-22,77,18.9,12.6,257.0,3.6,1009.6,3.8,82.0,14.7,9.0,238.0,13.7,19.5,13.5,63.76180555555558,0.4041666666666664,1006.8416666666664
2019-10-23,66,18.2,8.7,245.0,6.4,1000.7,5.8,67.0,13.8,7.0,239.0,19.9,15.7,10.9,58.40833333333334,0.6194444444444445,1003.1611111111113
2019-10-24,60,15.4,10.1,253.0,4.8,1011.7,1.2,68.0,11.1,7.4,243.0,11.7,17.7,12.1,57.40347222222224,0.5034722222222223,1009.3611111111113
2019-10-25,58,16.7,11.6,239.0,6.0,1010.4,0.2,66.0,13.0,10.0,227.0,14.0,17.3,12.5,51.32916666666663,0.7013888888888887,1010.0305555555556
2019-10-26,60,16.7,10.8,233.0,4.2,1015.1,0.0,70.0,12.3,10.0,216.0,9.8,19.0,12.7,54.734722222222224,0.5527777777777778,1014.1131944444444
2019-10-27,76,18.9,8.9,238.0,1.6,1017.2,0.0,88.0,14.4,11.2,228.0,4.7,22.0,13.8,55.87222222222224,0.3722222222222221,1015.5736111111113
2019-10-28,87,22.0,13.1,323.0,2.3,1016.6,0.0,100.0,17.7,11.9,281.0,5.9,22.9,14.3,66.6826388888889,0.31458333333333344,1014.565277777778
2019-10-29,76,21.9,12.6,272.0,1.7,1013.3,1.4,94.0,17.6,10.9,236.0,5.0,19.2,13.0,60.20625000000005,0.5972222222222221,1011.6187500000003
2019-10-30,56,17.7,10.8,213.0,5.8,1013.2,0.0,63.0,13.4,9.5,202.0,12.9,18.2,12.1,53.068750000000016,0.6194444444444444,1011.5777777777776
2019-10-31,73,17.5,13.5,207.0,4.8,1012.1,1.2,81.0,13.1,10.4,197.0,11.8,20.0,13.3,57.45138888888889,0.615972222222222,1011.84375
2019-11-01,57,18.9,11.8,227.0,5.3,1015.6,0.0,67.0,14.1,10.3,215.0,11.6,17.6,13.2,50.53958333333334,0.7083333333333335,1014.6416666666668
2019-11-02,63,17.3,10.9,213.0,4.8,1020.5,0.0,75.0,12.7,10.8,203.0,10.4,19.4,13.0,57.93819444444443,0.6111111111111109,1020.2555555555556
2019-11-03,78,18.4,9.9,212.0,3.2,1025.1,0.0,92.0,13.7,11.0,195.0,5.7,22.7,13.7,59.41478873239435,0.5246478873239436,1022.8788732394363
2019-11-04,81,21.9,10.4,183.0,3.5,1022.3,0.0,89.0,19.9,12.0,188.0,6.2,23.5,14.5,59.72222222222222,0.518055555555556,1019.8222222222224
2019-11-05,78,23.6,12.4,198.0,1.2,1015.7,0.0,33.0,22.5,13.2,173.0,4.4,26.5,14.3,54.511111111111106,0.3868055555555553,1013.977777777778
2019-11-06,80,26.8,10.6,325.0,0.7,1014.1,0.0,43.0,23.4,17.1,280.0,2.2,25.9,15.8,53.26041666666668,0.4694444444444445,1012.4298611111114
2019-11-07,83,24.8,15.6,46.0,2.3,1015.3,0.0,74.0,22.3,16.2,37.0,3.5,22.6,17.5,69.38611111111118,0.6138888888888887,1014.0555555555555
2019-11-08,82,23.4,14.1,38.0,2.6,1016.8,0.0,96.0,20.7,14.8,18.0,5.6,22.5,17.6,73.63541666666664,0.6041666666666665,1014.8854166666665
2019-11-09,88,23.5,17.7,43.0,4.2,1015.1,0.0,100.0,17.6,15.0,34.0,10.7,20.1,17.8,75.75902777777776,1.0895833333333325,1011.9645833333333
2019-11-10,92,22.0,17.6,28.0,5.2,1000.3,3.6,100.0,17.0,15.1,14.0,18.3,22.4,15.0,77.93680555555551,0.7819444444444448,998.9277777777777
2019-11-11,68,22.0,13.8,281.0,3.5,998.2,12.6,77.0,17.0,12.4,263.0,6.7,19.5,14.3,56.405555555555566,0.4958333333333336,997.9777777777775
2019-11-12,94,18.3,10.2,359.0,1.0,1007.7,2.8,92.0,15.1,8.6,244.0,4.5,16.7,11.5,58.188194444444456,0.5048611111111111,1007.073611111111
2019-11-13,62,17.3,7.9,302.0,1.5,1013.2,6.2,67.0,13.2,8.2,249.0,3.8,21.8,13.4,54.09166666666667,0.3319444444444447,1011.0993055555556
2019-11-14,96,19.8,13.5,313.0,4.0,1005.5,5.2,100.0,15.0,12.0,303.0,10.5,22.8,15.1,60.85347222222219,0.3444444444444443,1005.2118055555558
2019-11-15,58,20.6,13.1,252.0,5.1,1011.3,0.4,66.0,16.0,11.7,244.0,11.8,22.6,14.3,49.35069444444443,0.3104166666666667,1011.2041666666668
2019-11-16,88,19.5,12.2,340.0,2.6,1018.5,0.0,98.0,14.8,12.7,286.0,5.4,23.9,15.3,63.74722222222224,0.24236111111111125,1017.3472222222223
2019-11-17,78,22.0,13.2,344.0,3.1,1018.7,0.0,88.0,17.0,13.7,322.0,4.6,21.5,16.3,68.36319444444446,0.4145833333333333,1015.6013888888893
2019-11-18,89,22.3,17.2,336.0,5.3,1010.5,10.8,96.0,18.4,14.7,312.0,10.6,23.7,14.3,74.05277777777776,0.4701388888888889,1010.4138888888887
2019-11-19,67,21.7,8.3,234.0,1.4,1013.2,3.6,71.0,18.9,11.0,194.0,3.9,19.3,13.3,53.19370629370629,0.3748251748251746,1011.1587412587413
2019-11-20,81,18.5,7.8,323.0,1.8,1011.1,0.0,88.0,14.5,11.5,276.0,9.0,22.3,13.6,56.83333333333334,0.4430555555555557,1010.9034722222225
2019-11-21,52,20.5,12.9,200.0,5.1,1017.0,0.0,60.0,16.1,11.1,196.0,11.8,20.8,14.1,48.96041666666666,0.5736111111111107,1016.8319444444446
2019-11-22,69,18.5,9.2,202.0,4.1,1022.1,0.0,78.0,13.8,11.4,197.0,7.6,20.8,13.8,58.03680555555553,0.5638888888888892,1019.6090277777776
2019-11-23,73,19.4,14.3,201.0,5.0,1017.6,0.0,87.0,14.5,12.1,196.0,11.1,22.3,15.5,62.40416666666663,0.5097222222222222,1015.6312499999997
2019-11-24,77,20.9,14.8,205.0,2.1,1015.6,0.0,94.0,16.5,12.2,206.0,5.4,21.2,15.9,65.52916666666663,0.5027777777777778,1013.784027777778
2019-11-25,78,20.0,15.1,202.0,4.7,1014.6,0.0,93.0,15.5,12.7,201.0,11.1,22.3,16.3,64.01538461538463,0.5209790209790212,1013.6440559440558
2019-11-26,82,21.5,12.3,327.0,1.6,1018.0,0.0,93.0,19.5,12.6,336.0,4.1,23.5,15.5,64.98750000000003,0.585416666666667,1016.4965277777777
2019-11-27,81,24.4,11.8,344.0,1.7,1017.9,0.0,80.0,20.0,15.2,278.0,5.3,25.8,16.6,60.620833333333366,0.4104166666666664,1016.2597222222224
2019-11-28,76,24.4,14.8,333.0,1.1,1017.2,0.0,80.0,21.1,16.0,282.0,0.9,22.2,18.6,62.51468531468528,0.4384615384615385,1015.4692307692308
2019-11-29,72,23.7,16.1,30.0,1.9,1016.2,0.0,87.0,18.5,16.2,67.0,3.1,24.0,19.0,61.39444444444445,0.4937499999999999,1015.0555555555555
2019-11-30,73,24.4,14.7,64.0,2.7,1017.4,0.0,88.0,18.7,15.6,74.0,4.8,24.0,18.4,65.6861111111111,0.5555555555555557,1015.7243055555556
2019-12-01,76,24.2,17.6,33.0,3.5,1014.6,0.0,92.0,18.1,15.5,25.0,8.2,23.8,18.5,68.9274647887324,0.4556338028169014,1013.3394366197183
2019-12-02,74,24.0,16.6,14.0,3.0,1013.2,2.4,88.0,18.1,15.5,10.0,6.3,23.2,18.9,70.2125,0.5291666666666669,1011.102777777778
2019-12-03,72,23.9,19.1,9.0,4.6,1007.4,0.0,81.0,18.2,16.6,357.0,8.9,24.3,18.0,66.9326388888889,0.4659722222222221,1006.9444444444445
2019-12-04,75,24.7,16.1,321.0,2.9,1011.8,3.4,83.0,20.8,13.4,291.0,4.6,25.8,17.3,58.02222222222221,0.3944444444444446,1009.8055555555555
2019-12-05,83,25.6,12.1,344.0,2.0,1010.8,0.0,90.0,21.1,15.7,331.0,3.7,26.2,17.9,59.484027777777776,0.3875000000000001,1010.001388888889
2019-12-06,83,26.4,14.8,333.0,2.0,1014.7,0.0,93.0,21.8,15.2,305.0,2.8,24.3,18.0,66.76805555555555,0.4861111111111113,1013.2062499999997
2019-12-07,82,24.3,17.6,350.0,2.5,1017.4,0.0,93.0,20.8,16.6,338.0,4.5,25.4,19.7,67.8388888888889,0.3333333333333333,1015.9875
2019-12-08,77,26.1,18.4,2.0,4.0,1016.2,0.4,93.0,21.6,17.0,353.0,7.3,24.7,18.0,69.54236111111113,0.4874999999999999,1013.6194444444444
2019-12-09,65,25.3,15.2,223.0,3.7,1014.2,1.4,71.0,21.6,14.6,202.0,6.9,23.1,16.2,53.92708333333334,0.4979166666666666,1012.5131944444445
2019-12-10,59,20.9,14.0,163.0,3.9,1014.2,0.0,67.0,16.9,12.2,153.0,4.4,22.6,15.7,49.09230769230769,0.5440559440559439,1012.4510489510491
2019-12-11,54,23.1,10.5,188.0,3.1,1012.1,0.0,28.0,18.5,13.8,163.0,5.9,25.0,15.0,48.96126760563379,0.5274647887323946,1010.0581560283687
2019-12-12,75,23.7,13.1,187.0,2.3,1009.7,0.0,85.0,18.5,14.2,188.0,3.8,27.6,16.8,57.788888888888906,0.3958333333333334,1008.2555555555556
2019-12-13,69,26.0,13.9,281.0,3.3,1009.1,0.0,80.0,22.6,14.9,259.0,6.3,26.2,17.3,57.130555555555546,0.3951388888888885,1007.5479166666668
2019-12-14,87,23.4,17.9,233.0,1.9,1010.1,2.0,96.0,18.4,15.4,226.0,4.1,23.5,18.1,60.436567164179095,0.3731343283582091,1009.5649253731343
2019-12-15,74,23.0,11.9,337.0,2.2,1013.3,0.0,83.0,18.5,14.9,289.0,3.7,23.5,17.1,59.505555555555574,0.37638888888888894,1012.2125000000003
2019-12-16,80,23.8,17.6,28.0,1.8,1012.5,0.0,96.0,18.8,16.2,11.0,4.3,23.1,19.6,72.52708333333331,0.4868055555555557,1010.1569444444448
2019-12-17,96,24.5,19.1,31.0,5.1,1002.7,1.6,100.0,19.1,16.9,27.0,16.3,21.4,15.3,79.23333333333339,0.6145833333333331,999.9590277777772
2019-12-18,86,21.4,14.4,269.0,4.5,1001.9,27.4,92.0,18.7,12.7,252.0,15.6,21.8,15.5,58.40979020979021,0.3895104895104893,1004.2531468531469
2019-12-19,58,20.4,12.9,228.0,3.1,1017.4,0.2,64.0,15.9,12.9,224.0,6.8,23.9,15.7,47.609722222222224,0.3687500000000001,1015.5416666666665
2019-12-20,86,21.3,15.1,343.0,3.7,1011.6,0.0,91.0,16.9,13.6,299.0,8.2,23.8,15.2,64.19454545454546,0.4618181818181818,1011.5254545454544
2019-12-21,62,22.0,10.1,178.0,2.2,1009.9,3.8,66.0,17.6,11.4,181.0,6.8,21.8,13.4,52.048611111111136,0.5076388888888892,1009.1263888888888
2019-12-22,55,20.8,10.5,182.0,4.8,1011.7,0.0,67.0,16.3,10.6,179.0,9.8,22.8,13.2,49.21874999999999,0.626388888888889,1009.5229166666667
2019-12-23,74,21.2,15.4,211.0,4.5,1007.8,0.0,87.0,16.4,11.9,199.0,12.3,21.5,16.7,64.75972222222221,0.4493055555555557,1005.934722222222
2019-12-24,91,21.0,15.7,208.0,1.5,1007.4,0.0,100.0,16.6,14.2,195.0,5.1,23.1,17.6,65.19097222222223,0.4083333333333332,1006.6930555555556
2019-12-25,76,23.4,14.6,288.0,1.3,1012.4,0.0,88.0,19.2,13.9,233.0,2.7,24.2,17.1,59.54305555555553,0.4076388888888887,1011.792361111111
2019-12-26,77,22.6,11.3,297.0,1.8,1017.3,0.0,88.0,18.8,13.8,252.0,3.0,23.9,16.3,59.71597222222222,0.33402777777777776,1015.98125
2019-12-27,75,22.8,12.3,227.0,2.7,1019.4,0.0,81.0,19.4,14.2,210.0,6.5,23.6,16.5,56.117361111111094,0.44375,1017.4520833333332
2019-12-28,77,21.7,12.0,216.0,4.7,1016.4,0.4,83.0,16.9,13.8,204.0,11.6,22.3,16.4,51.37499999999999,0.5020833333333335,1016.0256944444448
2019-12-29,58,20.9,11.9,254.0,3.0,1019.4,0.0,68.0,15.7,12.4,218.0,6.2,22.6,15.0,49.0451388888889,0.4909722222222221,1017.6833333333329
2019-12-30,80,21.0,11.8,270.0,3.2,1015.9,0.0,93.0,15.8,13.5,250.0,7.8,23.1,16.3,62.926388888888866,0.3194444444444445,1013.727777777778
2019-12-31,71,21.3,16.7,226.0,2.5,1015.4,0.0,81.0,18.1,14.3,201.0,5.0,24.9,17.8,56.08263888888885,0.4340277777777776,1014.3694444444444
2020-01-01,79,25.3,13.2,317.0,1.8,1018.6,0.0,91.0,21.2,14.8,296.0,1.7,24.8,17.5,63.172222222222224,0.4243055555555555,1016.6673611111113
