Date,AQI,PM10,PM2.5,RH,TEMP,WS
2019-10-22,31,24.5,5.783333333,81.4,17,3.7
2019-10-23,31,26.9,10.01666667,76.5,15,5.9
2019-10-24,41,31.4,7.416666667,76.9,17,3.8
2019-10-25,51,32.3,8.85,69.0,16,4.3
2019-10-26,51,29.6,9.033333333,78.6,17,4.4
2019-10-27,45,32.4,3.616666667,83.6,22,2.8
2019-10-28,24,16.9,3.55,85.0,20,2.6
2019-10-29,21,17.7,4.866666667,85.4,17,3.6
2019-10-30,35,22.5,5.366666667,70.9,17,4.1
2019-10-31,51,31.8,10.73333333,79.9,18,3.5
2019-11-01,52,28.6,6.433333333,64.8,17,4.3
2019-11-02,42,26.6,6.633333333,77.4,18,3.7
2019-11-03,36,21.2,5.466666667,81.9,21,3.2
2019-11-04,34,23.8,6.85,84.6,24,3.5
2019-11-05,47,91.4,32.58333333,85.3,27,2.0
2019-11-06,75,71.2,26.58333333,79.8,25,1.0
2019-11-07,52,17.5,4.3,87.3,23,1.4
2019-11-08,34,24.7,5.633333333,87.2,22,2.2
2019-11-09,35,23.0,4.566666667,82.0,21,0.8
2019-11-10,33,20.8,5.166666667,87.9,21,2.9
2019-11-11,33,36.9,8.6,81.0,18,3.9
2019-11-12,35,53.5,4.033333333,83.4,17,3.4
2019-11-13,30,19.2,4.8,84.1,20,2.5
2019-11-14,33,25.0,6.6,85.8,20,2.9
2019-11-15,47,28.2,7.833333333,77.7,19,3.1
2019-11-16,46,28.5,6.8,86.0,21,2.5
2019-11-17,32,26.1,7.466666667,87.4,21,2.3
2019-11-18,38,30.5,10.23333333,88.7,21,4.0
2019-11-19,31,18.7,7.25,88.1,18,2.2
2019-11-20,25,24.6,6.133333333,85.3,20,3.1
2019-11-21,33,25.4,5.25,76.6,18,4.0
2019-11-22,39,28.8,7.116666667,84.0,19,4.3
2019-11-23,38,27.4,8.583333333,78.8,21,4.2
2019-11-24,42,28.4,11.65,83.1,20,3.8
2019-11-25,38,28.1,8.2,84.5,21,3.4
2019-11-26,46,28.8,10.8,82.5,22,1.7
2019-11-27,46,35.4,14.45,85.1,23,1.8
2019-11-28,51,29.0,14.11666667,82.6,23,1.4
2019-11-29,39,22.0,5.3,81.8,24,1.6
2019-11-30,29,20.2,4.383333333,86.3,23,1.5
2019-12-01,22,18.7,3.433333333,86.0,23,2.2
2019-12-02,23,19.5,4.683333333,83.7,23,1.7
2019-12-03,39,32.5,7.783333333,83.1,23,3.3
2019-12-04,53,36.1,7.916666667,87.3,24,2.0
2019-12-05,60,51.8,7.85,84.1,27,1.9
2019-12-06,96,65.3,9.916666667,87.4,24,1.4
2019-12-07,84,29.6,5.866666667,86.8,25,1.4
2019-12-08,33,19.7,9.683333333,85.4,24,2.7
2019-12-09,33,28.6,10.03333333,80.6,21,3.6
2019-12-10,33,19.8,3.566666667,71.9,23,3.4
2019-12-11,27,22.0,4.0,76.5,23,3.5
2019-12-12,41,26.1,7.783333333,83.9,26,1.6
2019-12-13,40,22.3,3.983333333,80.5,23,3.2
2019-12-14,26,21.4,6.133333333,87.6,23,2.6
2019-12-15,23,16.1,3.0,82.8,23,1.6
2019-12-16,21,17.2,3.3,84.8,23,1.6
2019-12-17,27,25.3,5.85,87.2,22,2.8
2019-12-18,46,44.4,11.56666667,85.3,20,4.3
2019-12-19,60,33.3,7.016666667,67.8,21,2.7
2019-12-20,46,27.3,7.8,84.2,22,3.9
2019-12-21,32,19.1,4.45,84.2,21,3.5
2019-12-22,24,27.2,4.183333333,73.1,21,4.5
2019-12-23,35,28.8,8.816666667,80.1,20,3.8
2019-12-24,53,46.7,9.783333333,81.7,23,2.9
2019-12-25,52,31.5,7.8,81.7,22,2.3
2019-12-26,43,22.5,6.116666667,82.8,23,2.0
2019-12-27,36,23.8,4.95,81.5,21,3.2
2019-12-28,31,25.6,6.433333333,78.3,20,4.6
2019-12-29,39,22.1,4.25,66.2,20,3.6
2019-12-30,34,26.8,11.03333333,75.4,22,3.0
2019-12-31,35,22.7,11.95,75.8,25,2.2
2020-01-01,38,33.4,16.4,83.4,22,2.7
2020-01-02,27,12.7,5.1,72.3,21,3.9
2020-01-03,36,25.7,22.41666667,77.7,22,4.2
2020-01-04,48,29.3,7.383333333,69.4,20,5.3
2020-01-05,49,43.3,11.45,75.2,20,3.2
2020-01-06,56,43.5,16.33333333,86.1,20,5.0
2020-01-07,59,31.6,8.316666667,69.5,19,3.9
2020-01-08,43,21.0,6.116666667,83.1,20,3.0
2020-01-09,35,57.4,5.85,77.3,20,3.4
2020-01-10,39,24.4,6.5,74.8,21,3.9
2020-01-11,32,43.7,4.9,84.2,24,2.1
2020-01-12,28,14.2,6.416666667,85.0,26,2.4
2020-01-13,27,28.6,7.416666667,84.7,25,2.8
2020-01-14,34,32.4,6.2,85.9,20,1.7
2020-01-15,23,14.4,4.266666667,85.2,23,1.6
2020-01-16,17,14.0,3.016666667,78.1,23,1.7
2020-01-17,13,18.0,7.333333333,67.8,23,2.2
2020-01-18,23,20.5,3.316666667,82.8,24,2.7
2020-01-19,25,25.1,4.666666667,82.9,26,3.2
2020-01-20,25,30.4,6.95,86.5,28,2.1
2020-01-21,29,35.9,4.033333333,78.7,24,2.4
2020-01-22,24,15.1,3.633333333,76.5,23,2.8
2020-01-23,15,14.5,3.133333333,82.7,24,2.7
2020-01-24,21,16.6,3.833333333,86.7,27,2.8
2020-01-25,21,17.3,3.716666667,86.4,24,3.5
2020-01-26,20,15.6,3.133333333,78.5,26,3.5
2020-01-27,21,19.4,3.433333333,79.4,26,3.1
2020-01-28,22,20.6,2.983333333,85.6,25,2.1
2020-01-29,24,20.0,3.466666667,82.1,27,2.7
2020-01-30,25,17.9,3.716666667,85.5,27,2.6
2020-01-31,23,17.1,5.65,76.4,25,3.4
2020-02-01,39,28.4,13.25,80.7,25,3.7
2020-02-02,40,17.4,4.216666667,79.6,25,3.5
2020-02-03,19,15.8,3.683333333,84.7,27,2.9
2020-02-04,19,20.3,4.55,85.6,29,2.2
2020-02-05,43,30.1,6.283333333,68.3,22,3.4
2020-02-06,66,316.9,4.883333333,78.6,22,4.0
2020-02-07,54,28.2,4.816666667,77.1,25,2.6
2020-02-08,44,82.5,4.633333333,82.1,24,3.4
2020-02-09,48,126.3,7.9,67.6,22,3.1
2020-02-10,44,31.3,6.233333333,79.9,23,2.7
2020-02-11,37,28.2,6.633333333,84.6,24,2.7
2020-02-12,22,19.7,4.383333333,83.3,26,2.0
2020-02-13,30,22.6,5.283333333,85.5,26,2.9
2020-02-14,30,17.5,5.3,81.8,28,1.7
2020-02-15,32,23.5,4.95,72.4,24,1.1
2020-02-16,38,76.0,3.45,75.7,25,0.9
2020-02-17,37,21.9,4.016666667,82.4,26,2.0
2020-02-18,29,22.3,3.5,80.8,27,1.7
2020-02-19,29,26.0,6.7,80.2,27,2.8
2020-02-20,28,22.3,3.783333333,83.8,28,3.0
2020-02-21,21,15.7,3.1,84.5,27,1.7
2020-02-22,17,15.6,3.45,86.3,24,2.3
2020-02-23,20,18.8,2.8,81.0,22,5.0
2020-02-24,19,26.1,3.483333333,69.2,25,2.6
2020-02-25,29,32.5,8.4,82.6,25,2.5
2020-02-26,31,22.1,6.4,85.6,27,2.3
2020-02-27,31,20.5,6.183333333,80.7,27,1.7
2020-02-28,26,23.8,6.383333333,84.2,27,1.9
2020-02-29,24,19.4,4.033333333,85.0,26,2.4
2020-03-01,36,52.2,8.15,83.5,25,1.6
2020-03-02,44,24.7,5.533333333,73.2,24,1.3
2020-03-03,34,22.5,3.116666667,82.7,25,0.7
2020-03-04,32,33.6,7.566666667,88.6,24,3.4
2020-03-05,38,25.4,7.3,72.8,23,1.7
2020-03-06,21,23.5,2.35,72.3,23,2.6
2020-03-07,18,16.4,2.35,67.3,24,2.3
2020-03-08,17,18.9,2.5,82.0,24,1.5
2020-03-09,25,40.2,3.416666667,87.4,24,1.9
2020-03-10,25,15.9,2.633333333,84.9,23,3.2
2020-03-11,17,27.2,3.683333333,88.2,22,2.3
2020-03-12,16,17.0,4.75,88.2,23,1.3
2020-03-13,14,12.7,7.416666667,79.4,23,1.7
2020-03-14,14,14.8,2.666666667,83.2,24,1.6
2020-03-15,19,16.3,3.966666667,87.4,25,3.0
2020-03-16,22,24.0,7.2,86.0,21,2.3
2020-03-17,26,16.9,4.066666667,72.6,23,2.9
2020-03-18,25,17.5,4.75,78.2,21,2.0
2020-03-19,20,16.8,5.5,83.0,21,2.9
2020-03-20,21,15.6,15.45,84.5,22,2.4
2020-03-21,20,18.4,4.1,89.1,23,1.4
2020-03-22,21,16.7,2.65,85.7,25,2.6
2020-03-23,21,53.5,4.483333333,85.2,22,3.0
2020-03-24,31,59.8,7.3,86.6,18,3.9
2020-03-25,30,17.1,6.05,89.2,21,2.3
2020-03-26,18,15.1,5.2,87.7,21,2.4
2020-03-27,15,15.2,3.916666667,84.3,20,2.3
2020-03-28,15,12.9,3.766666667,81.1,18,4.3
2020-03-29,14,11.9,4.266666667,79.3,21,1.6
2020-03-30,11,11.4,2.816666667,84.1,23,1.5
2020-03-31,13,11.9,5.25,88.5,24,1.9
2020-04-01,15,10.3,4.8,89.0,24,1.9
2020-04-02,14,11.5,5.816666667,89.1,23,2.6
2020-04-03,15,20.9,2.983333333,88.3,23,1.2
2020-04-04,14,8.4,4.85,88.5,22,2.1
2020-04-05,10,11.7,1.983333333,78.1,22,1.2
2020-04-06,13,10.9,3.8,72.4,21,1.2
2020-04-07,14,8.6,3.566666667,82.3,22,1.4
2020-04-08,12,14.5,3.133333333,78.3,22,2.9
2020-04-09,25,38.8,4.133333333,73.7,18,4.3
2020-04-10,25,13.4,3.633333333,85.1,19,3.4
2020-04-11,13,10.6,3.95,86.9,21,1.4
2020-04-12,13,14.0,4.583333333,87.3,22,2.1
2020-04-13,23,23.1,7.983333333,88.7,21,3.7
2020-04-14,32,28.8,6.3,78.2,17,4.4
2020-04-15,31,17.4,6.133333333,85.4,17,3.3
2020-04-16,21,14.7,5.4,81.6,19,2.5
2020-04-17,23,17.2,4.816666667,81.7,22,2.9
2020-04-18,22,19.6,7.85,86.6,22,2.5
2020-04-19,26,20.8,5.7,90.2,21,2.2
2020-04-20,19,20.2,9.616666667,90.7,20,1.1
2020-04-21,21,15.1,9.383333333,89.6,18,1.6
2020-04-22,20,13.9,8.15,90.9,20,1.7
2020-04-23,17,13.9,4.85,85.6,21,1.1
2020-04-24,17,22.3,4.533333333,84.0,22,3.4
2020-04-25,18,15.0,6.5,88.3,19,3.2
2020-04-26,21,17.7,15.61666667,89.5,20,2.1
2020-04-27,23,16.1,13.55,90.0,21,1.4
2020-04-28,29,22.3,13.06666667,88.7,19,3.9
2020-04-29,31,17.2,8.6,88.7,21,1.1
2020-04-30,22,15.0,17.46666667,90.2,19,1.0
2020-05-01,20,13.0,10.1,85.5,19,1.3
2020-05-02,18,17.4,4.65,87.2,20,1.2
2020-05-03,35,22.5,9.416666667,89.9,19,2.7
2020-05-04,34,17.2,6.516666667,91.2,20,2.7
2020-05-05,19,15.5,8.416666667,82.8,17,2.5
2020-05-06,18,18.1,24.33333333,85.7,15,4.0
2020-05-07,24,19.0,20.03333333,88.6,18,2.8
2020-05-08,24,19.5,19.23333333,87.5,19,2.9
2020-05-09,30,33.3,38.9,90.8,19,2.1
2020-05-10,33,22.2,27.0,88.4,21,1.0
2020-05-11,25,18.7,4.066666667,86.1,18,1.2
2020-05-12,15,11.1,7.216666667,81.9,18,2.0
2020-05-13,16,15.0,35.78333333,85.6,17,2.2
2020-05-14,20,22.1,15.48333333,88.2,18,2.4
2020-05-15,30,22.7,15.76666667,89.5,19,1.6
2020-05-16,30,20.1,18.4,86.7,20,1.1
2020-05-17,22,19.6,14.83333333,86.7,19,1.8
2020-05-18,18,26.8,27.63333333,84.9,18,1.9
2020-05-19,29,36.5,20.01666667,89.4,18,1.6
2020-05-20,30,30.7,26.68333333,85.1,16,1.0
2020-05-21,29,23.4,36.43333333,88.0,18,1.0
2020-05-22,30,29.5,32.28333333,84.8,18,1.5
2020-05-23,32,49.2,46.85,89.8,14,1.6
2020-05-24,33,12.8,14.31666667,88.5,17,1.0
2020-05-25,17,16.1,5.583333333,89.9,19,2.0
2020-05-26,10,10.0,4.816666667,90.3,19,1.5
2020-05-27,13,19.5,14.16666667,87.8,15,1.4
2020-05-28,21,19.1,16.55,89.1,17,0.7
2020-05-29,19,14.5,6.233333333,88.9,16,1.9
2020-05-30,13,17.4,21.31666667,90.6,19,3.1
2020-05-31,14,11.1,6.483333333,86.5,16,2.4
2020-06-01,11,9.0,3.233333333,86.3,17,2.6
2020-06-02,25,19.3,13.4,83.9,18,3.3
2020-06-03,28,22.9,22.41666667,90.4,18,2.5
2020-06-04,27,22.0,7.183333333,82.8,19,2.5
2020-06-05,26,13.5,7.6,85.7,17,1.7
2020-06-06,24,66.4,12.43333333,86.1,16,2.6
2020-06-07,24,13.9,11.86666667,89.8,15,3.0
2020-06-08,21,33.9,31.76666667,88.9,15,2.5
2020-06-09,23,17.6,12.05,90.0,16,2.6
2020-06-10,32,31.6,33.23333333,90.7,16,1.7
2020-06-11,36,37.7,23.88333333,89.7,16,2.2
2020-06-12,22,34.6,47.8,88.2,17,2.4
2020-06-13,36,47.7,59.01666667,90.3,17,0.8
2020-06-14,28,11.6,4.183333333,83.2,16,0.8
2020-06-15,15,15.7,6.45,89.4,17,0.9
2020-06-16,11,10.7,3.133333333,75.7,17,0.7
2020-06-17,10,9.0,2.616666667,84.7,18,1.1
2020-06-18,12,11.8,6.816666667,89.6,16,2.1
2020-06-19,13,15.0,22.8,89.1,16,1.4
2020-06-20,18,22.4,18.55,88.9,18,1.4
2020-06-21,17,8.5,6.766666667,86.3,16,1.7
2020-06-22,21,27.2,32.1,86.5,19,2.6
2020-06-23,28,19.6,16.7,89.5,18,1.7
2020-06-24,23,19.0,3.75,86.1,16,3.1
2020-06-25,19,16.5,12.78333333,90.5,16,2.4
2020-06-26,18,18.3,7.633333333,90.5,17,2.6
2020-06-27,20,18.8,9.783333333,88.7,18,1.9
2020-06-28,18,19.6,8.116666667,87.8,15,2.4
2020-06-29,19,12.8,8.483333333,87.7,15,2.3
2020-06-30,15,21.3,18.26666667,89.4,14,2.3
2020-07-01,25,39.3,46.98333333,86.7,13,2.6
2020-07-02,36,66.4,21.26666667,89.6,14,3.7
2020-07-03,35,28.0,6.116666667,88.2,14,2.0
2020-07-04,42,24.5,0.0,81.6,15,2.0
2020-07-05,21,25.3,0.0,87.5,17,2.3
2020-07-06,25,15.2,0.0,89.6,13,1.7
2020-07-07,28,48.8,34.26666667,88.4,15,3.5
2020-07-08,27,14.1,4.583333333,85.6,12,3.4
2020-07-09,27,48.2,0.0,87.9,13,2.5
2020-07-10,51,45.4,0.0,90.4,14,1.5
2020-07-11,44,33.8,0.0,90.6,14,1.8
2020-07-12,29,13.1,0.0,90.6,15,2.4
2020-07-13,17,22.4,0.0,89.6,18,1.7
2020-07-14,21,18.5,0.0,90.1,15,0.9
2020-07-15,15,7.6,0.0,90.5,15,3.3
2020-07-16,9,9.3,0.0,84.8,16,3.3
2020-07-17,10,12.3,0.0,89.1,17,2.5
2020-07-18,12,14.5,0.0,89.0,18,1.1
2020-07-19,14,16.2,0.0,87.1,17,2.3
2020-07-20,14,15.0,2.25,89.1,18,1.3
2020-07-21,12,16.1,7.35,89.7,16,1.8
2020-07-22,25,22.5,9.366666667,84.1,14,4.4
2020-07-23,29,22.2,6.533333333,79.1,16,3.1
2020-07-24,28,19.6,6.416666667,84.7,14,3.3
2020-07-25,22,21.1,24.18333333,87.8,14,3.1
2020-07-26,28,35.0,68.55,90.2,15,2.8
2020-07-27,35,31.4,34.71666667,89.1,16,1.2
2020-07-28,29,20.0,43.43333333,88.9,17,1.0
2020-07-29,18,18.1,9.333333333,88.6,16,1.0
2020-07-30,16,9.8,3.05,83.0,15,1.2
2020-07-31,13,15.5,3.933333333,74.3,16,1.3
2020-08-01,46,804.9,4.15,78.3,16,1.9
2020-08-02,90,406.5,7.05,80.5,15,2.2
2020-08-03,90,16.1,10.2,87.2,17,2.0
2020-08-04,21,27.2,28.96666667,90.2,18,1.2
2020-08-05,32,30.1,35.86666667,90.0,17,1.2
2020-08-06,29,10.6,2.85,88.1,16,1.0
2020-08-07,16,18.5,18.9,90.0,17,2.9
2020-08-08,19,18.6,9.366666667,89.2,15,2.9
2020-08-09,23,19.7,32.36666667,89.4,15,2.8
2020-08-10,22,41.1,55.83333333,89.2,15,1.8
2020-08-11,29,24.7,28.75,88.6,17,3.1
2020-08-12,21,15.3,15.01666667,89.1,18,3.0
2020-08-13,21,16.1,8.25,86.9,16,2.6
2020-08-14,20,26.8,27.51666667,87.0,14,2.0
2020-08-15,22,34.8,60.76666667,87.1,15,2.0
2020-08-16,29,23.7,29.01666667,89.4,14,1.2
2020-08-17,22,16.8,10.08333333,87.9,14,1.7
2020-08-18,19,19.4,4.916666667,76.4,15,1.7
2020-08-19,26,19.8,7.266666667,88.8,16,1.8
2020-08-20,23,22.8,8.816666667,89.0,19,3.7
2020-08-21,28,19.0,6.85,84.7,18,3.7
2020-08-22,23,16.8,5.45,90.4,18,1.7
2020-08-23,22,16.6,4.783333333,89.0,17,2.1
2020-08-24,21,22.2,29.78333333,86.2,15,3.0
2020-08-25,19,15.5,5.266666667,86.3,15,3.8
2020-08-26,22,19.0,9.216666667,83.3,14,3.4
2020-08-27,22,17.5,45.31666667,83.3,15,3.3
2020-08-28,18,26.7,31.7,87.8,16,2.3
2020-08-29,19,27.7,30.65,89.5,18,2.0
2020-08-30,30,30.8,35.46666667,90.5,18,3.7
2020-08-31,27,21.5,0.0,84.8,16,3.0
2020-09-01,25,13.3,6.0,84.5,18,3.1
2020-09-02,21,17.8,14.7,83.4,14,3.9
2020-09-03,21,16.7,22.8,82.8,14,3.4
2020-09-04,32,74.3,37.6,87.5,15,2.6
2020-09-05,52,126.8,32.63333333,84.1,15,2.7
2020-09-06,31,29.9,23.56666667,86.0,16,3.2
2020-09-07,19,11.6,5.95,87.9,16,2.5
2020-09-08,18,19.1,13.11666667,80.6,16,1.9
2020-09-09,25,19.4,29.45,87.1,15,2.4
2020-09-10,20,9.8,4.2,86.7,16,2.1
2020-09-11,21,23.8,6.233333333,76.6,15,2.8
2020-09-12,21,18.7,7.516666667,77.7,15,3.2
2020-09-13,18,14.1,12.33333333,77.9,15,3.4
2020-09-14,16,11.5,3.633333333,73.3,15,2.9
2020-09-15,25,22.0,8.566666667,82.7,17,3.8
2020-09-16,27,0.0,10.35,79.5,17,4.1
2020-09-17,0,23.8,13.63333333,81.3,17,2.5
2020-09-18,32,20.9,7.533333333,82.9,16,4.9
2020-09-19,30,23.4,6.216666667,87.1,15,3.4
2020-09-20,28,29.2,0.0,89.9,17,1.7
2020-09-21,21,10.5,0.0,89.0,18,1.6
2020-09-22,12,9.4,0.0,90.0,17,1.3
2020-09-23,10,10.5,2.433333333,87.9,20,2.7
2020-09-24,13,15.0,5.366666667,81.7,18,2.9
2020-09-25,18,14.5,8.416666667,85.3,20,3.0
2020-09-26,20,14.8,7.983333333,89.1,19,1.7
2020-09-27,29,26.6,9.366666667,86.6,19,4.1
2020-09-28,33,17.8,8.033333333,79.7,16,3.6
2020-09-29,28,19.4,8.1,75.8,15,4.0
2020-09-30,28,19.4,10.6,81.7,15,3.5
2020-10-01,20,21.0,11.8,87.3,17,2.0
2020-10-02,19,12.3,6.383333333,87.6,18,1.1
2020-10-03,13,13.3,7.916666667,87.6,20,2.6
2020-10-04,17,15.8,8.85,88.2,19,3.1
2020-10-05,21,22.1,4.916666667,84.7,21,2.5
2020-10-06,20,9.1,2.816666667,77.9,18,3.0
2020-10-07,17,16.4,4.9,73.3,18,4.0
2020-10-08,20,14.4,4.4,74.5,19,2.8
2020-10-09,21,15.0,4.1,68.8,16,2.0
2020-10-10,21,13.6,2.783333333,64.5,19,1.0
2020-10-11,25,17.6,4.583333333,75.4,19,1.2
2020-10-12,37,24.7,7.033333333,87.3,18,1.3
2020-10-13,38,19.2,7.216666667,88.8,17,1.9
2020-10-14,19,12.7,7.233333333,89.9,18,2.6
2020-10-15,18,21.0,7.383333333,87.0,15,1.9
2020-10-16,15,12.6,5.266666667,79.3,17,3.1
2020-10-17,14,13.2,9.0,87.0,17,2.3
2020-10-18,16,14.8,7.316666667,87.6,19,1.3
2020-10-19,15,14.6,3.283333333,87.7,20,2.9
2020-10-20,18,19.2,3.466666667,80.0,21,2.8
2020-10-21,20,13.9,3.433333333,82.8,21,1.9
2020-10-22,18,14.6,4.716666667,87.9,21,1.6
2020-10-23,12,8.0,2.4,87.6,21,1.4
2020-10-24,9,8.3,1.533333333,85.0,22,0.8
2020-10-25,9,7.6,1.566666667,84.7,21,1.1
2020-10-26,8,11.3,1.333333333,87.4,22,1.4
2020-10-27,11,9.7,3.15,86.6,22,1.2
2020-10-28,12,11.8,4.866666667,86.4,20,0.6
2020-10-29,18,14.5,3.266666667,81.1,21,1.3
2020-10-30,17,15.0,3.116666667,83.1,21,1.6
2020-10-31,19,15.0,5.633333333,84.1,22,2.5
2020-11-01,20,13.5,5.766666667,83.7,22,2.7
2020-11-02,13,10.1,2.95,87.7,22,1.0
2020-11-03,15,13.6,3.25,82.0,22,0.5
2020-11-04,23,17.5,4.616666667,80.0,21,0.3
2020-11-05,25,18.3,9.65,88.7,19,3.0
2020-11-06,20,33.2,15.5,88.1,22,1.8
2020-11-07,20,16.0,5.783333333,88.6,22,1.8
2020-11-08,23,40.6,5.133333333,85.6,22,2.8
2020-11-09,19,18.9,2.766666667,87.3,20,1.5
2020-11-10,12,12.9,4.033333333,88.8,17,1.6
2020-11-11,16,14.5,13.85,90.0,18,4.0
2020-11-12,18,13.7,5.14,75.1,20,2.6
2020-11-13,17,16.5,0.0,87.5,22,2.0
2020-11-14,16,13.7,0.0,79.9,22,2.5
2020-11-15,13,11.1,0.0,86.9,22,2.4
2020-11-16,13,14.0,0.0,87.7,23,2.5
2020-11-17,21,14.2,3.7,80.4,21,2.7
2020-11-18,23,23.1,6.55,84.1,21,3.5
2020-11-19,25,16.0,4.016666667,71.4,19,3.8
2020-11-20,21,17.0,8.966666667,82.6,21,2.9
2020-11-21,21,17.1,4.316666667,81.8,20,2.4
2020-11-22,25,22.8,6.7,80.7,19,3.7
2020-11-23,26,13.7,3.833333333,78.0,19,1.1
2020-11-24,17,17.4,2.85,86.6,17,1.1
2020-11-25,26,20.4,7.7,88.8,21,1.7
2020-11-26,30,20.9,5.883333333,84.9,22,3.1
2020-11-27,22,18.3,7.166666667,86.4,20,3.5
2020-11-28,30,20.5,6.766666667,69.8,19,3.8
2020-11-29,29,26.9,8.8,81.4,21,3.4
2020-11-30,36,22.7,6.616666667,88.2,21,2.5
2020-12-01,27,22.5,7.133333333,87.1,20,3.8
2020-12-02,23,21.0,5.2,79.0,21,1.6
2020-12-03,31,24.8,8.916666667,80.2,20,4.1
2020-12-04,41,29.2,7.133333333,62.8,19,2.7
2020-12-05,34,12.0,3.85,75.5,20,2.5
2020-12-06,22,20.0,4.683333333,82.3,22,2.5
2020-12-07,24,19.6,3.883333333,85.5,25,2.8
2020-12-08,19,12.2,3.733333333,85.2,26,3.3
2020-12-09,21,23.2,5.083333333,88.6,25,1.8
2020-12-10,23,17.8,7.016666667,89.6,23,3.2
2020-12-11,24,15.7,5.216666667,78.6,22,2.8
2020-12-12,25,19.0,3.9,61.1,20,3.2
2020-12-13,28,20.1,5.016666667,66.5,19,4.0
2020-12-14,27,20.9,5.55,84.3,24,2.2
2020-12-15,30,24.5,7.966666667,84.8,24,2.8
2020-12-16,28,14.7,4.95,79.4,21,2.8
2020-12-17,19,15.7,3.933333333,75.6,21,3.3
2020-12-18,28,23.1,7.316666667,84.8,23,1.6
2020-12-19,32,24.2,6.583333333,81.6,25,1.5
2020-12-20,26,19.2,6.183333333,82.8,25,1.9
2020-12-21,24,15.0,3.916666667,80.8,25,1.9
2020-12-22,16,16.4,1.92,78.7,24,1.7
2020-12-23,17,14.2,0.0,82.1,24,1.8
2020-12-24,22,16.6,0.0,86.1,22,3.3
2020-12-25,30,28.9,0.0,65.2,21,3.3
2020-12-26,29,18.3,2.233333333,81.8,20,3.2
2020-12-27,18,19.0,3.3,81.6,20,2.9
2020-12-28,16,18.5,2.65,68.8,19,3.7
2020-12-29,21,42.8,2.6,74.0,20,3.9
2020-12-30,23,16.8,2.85,76.3,21,3.2
2020-12-31,19,13.7,6.333333333,83.6,24,1.7
2021-01-01,20,22.3,8.516666667,84.8,24,1.1
