Date,Speed,Gust,Rain,Temp,RH
2018-10-14,17.683333333333334,30.2375,0.05000000000000001,11.579166666666666,72.0
2018-10-15,10.737499999999999,17.445833333333336,0.0,13.541666666666664,73.75
2018-10-16,16.98333333333333,26.233333333333334,0.0,12.358333333333333,71.375
2018-10-17,24.691666666666666,40.35833333333333,0.0,12.429166666666665,69.04166666666667
2018-10-18,19.370833333333334,31.320833333333326,0.008333333333333333,12.891666666666667,83.125
2018-10-19,14.670833333333333,23.15416666666667,0.0,14.770833333333334,77.54166666666667
2018-10-20,9.420833333333333,15.433333333333332,0.0,15.695833333333331,79.04166666666667
2018-10-21,13.366666666666665,21.3,0.0,16.175,79.16666666666667
2018-10-22,10.120833333333332,15.837499999999999,0.0,15.1,77.5
2018-10-23,12.66666666666667,18.912499999999998,0.0,15.495833333333332,76.54166666666667
2018-10-24,10.66666666666667,16.37083333333333,0.0,15.158333333333333,77.70833333333333
2018-10-25,17.833333333333332,26.079166666666662,0.0,15.383333333333331,76.54166666666667
2018-10-26,18.14583333333333,30.483333333333338,0.16666666666666666,15.166666666666666,73.91666666666667
2018-10-27,17.370833333333337,28.708333333333332,0.8166666666666665,15.266666666666667,83.91666666666667
2018-10-28,14.675000000000002,23.691666666666663,0.19999999999999998,15.512500000000001,84.41666666666667
2018-10-29,24.754166666666666,41.90833333333334,0.3,14.054166666666662,84.58333333333333
2018-10-30,28.779166666666672,46.145833333333336,0.26666666666666666,12.375,87.41666666666667
2018-10-31,17.133333333333336,27.62499999999999,0.0,14.4125,75.45833333333333
2018-11-01,36.879166666666656,63.65833333333334,0.09999999999999999,12.920833333333334,72.58333333333333
2018-11-02,23.6875,38.025000000000006,0.0,13.741666666666667,64.20833333333333
2018-11-03,34.737500000000004,51.541666666666664,0.0,14.820833333333335,79.29166666666667
2018-11-04,35.71666666666667,56.79583333333335,0.09166666666666667,15.516666666666666,75.54166666666667
2018-11-05,26.162499999999998,41.2125,0.0,14.191666666666663,75.375
2018-11-06,14.670833333333333,22.070833333333336,0.0,15.154166666666669,78.75
2018-11-07,11.129166666666668,17.829166666666662,0.0,15.954166666666673,86.83333333333333
2018-11-08,10.658333333333333,16.825,0.05833333333333333,16.929166666666664,95.0
2018-11-09,16.525000000000002,28.316666666666666,0.016666666666666666,17.033333333333335,88.25
2018-11-10,21.22083333333333,33.40416666666667,0.075,14.32083333333334,71.25
2018-11-11,10.745833333333332,18.375,0.26666666666666666,14.520833333333334,87.29166666666667
2018-11-12,11.433333333333332,18.98333333333333,0.016666666666666666,15.349999999999996,82.08333333333333
2018-11-13,15.68333333333333,23.841666666666658,0.0,16.033333333333335,74.95833333333333
2018-11-14,22.766666666666666,33.025000000000006,0.0,16.912500000000005,81.95833333333333
2018-11-15,21.9875,33.78333333333333,0.0,16.825,71.875
2018-11-16,13.820833333333333,21.062499999999996,0.0,17.075,74.41666666666667
2018-11-17,11.975000000000001,17.90833333333333,0.0,16.908333333333335,74.58333333333333
2018-11-18,11.437500000000002,18.291666666666664,0.0,16.170833333333334,78.5
2018-11-19,18.441666666666663,29.39166666666667,0.0,13.770833333333334,74.41666666666667
2018-11-20,16.366666666666667,29.391666666666666,0.041666666666666664,11.920833333333336,71.95833333333333
2018-11-21,20.991666666666667,34.400000000000006,0.10833333333333334,12.345833333333333,79.54166666666667
2018-11-22,15.824999999999998,26.000000000000004,0.17500000000000002,13.991666666666667,79.58333333333333
2018-11-23,15.204166666666666,22.925,0.0,15.912500000000001,75.95833333333333
2018-11-24,28.700000000000006,44.83333333333334,1.0666666666666664,15.92083333333334,95.70833333333333
2018-11-25,18.2875,31.78333333333333,0.4416666666666667,16.90416666666667,93.91666666666667
2018-11-26,11.5875,19.90434782608695,0.0,17.437499999999996,84.29166666666667
2018-11-27,9.199999999999998,15.133333333333333,0.049999999999999996,17.462500000000002,86.625
2018-11-28,20.754166666666666,31.09166666666667,0.0,18.037499999999998,82.95833333333333
2018-11-29,14.216666666666669,22.0,0.0,18.2125,81.70833333333333
2018-11-30,35.17916666666667,51.400000000000006,0.0,17.725,88.0
2018-12-01,39.43333333333334,58.491666666666674,0.09166666666666667,17.145833333333336,93.66666666666667
2018-12-02,24.374999999999996,35.645833333333336,0.0,18.816666666666666,90.83333333333333
2018-12-03,22.304166666666664,38.80416666666667,0.9250000000000002,17.129166666666666,95.75
2018-12-04,26.23333333333333,40.512499999999996,1.0083333333333333,17.67916666666667,85.0
2018-12-05,28.691666666666674,43.525000000000006,0.049999999999999996,16.825,74.625
2018-12-06,26.999999999999996,44.520833333333336,0.17500000000000002,14.820833333333335,74.20833333333333
2018-12-07,18.829166666666666,32.166666666666664,0.0,16.099999999999998,67.83333333333333
2018-12-08,20.604166666666668,32.087500000000006,0.0,16.8625,74.91666666666667
2018-12-09,23.004166666666666,37.87083333333333,0.0,17.433333333333334,74.70833333333333
2018-12-10,21.22916666666667,33.32500000000001,0.0,17.46666666666667,78.79166666666667
2018-12-11,10.516666666666667,16.520833333333332,0.0,18.07083333333333,83.91666666666667
2018-12-12,11.045833333333333,17.370833333333334,0.0,18.0,82.70833333333333
2018-12-13,10.041666666666668,16.979166666666668,0.0,18.8875,79.625
2018-12-14,14.908333333333331,25.847826086956523,0.0,18.866666666666664,86.5
2018-12-15,17.066666666666666,29.700000000000003,0.375,18.525000000000002,87.29166666666667
2018-12-16,11.891666666666667,19.062499999999996,0.0,20.304166666666664,81.5
2018-12-17,14.287500000000001,21.841666666666665,0.0,20.2,80.875
2018-12-18,11.895833333333334,20.22083333333333,0.0,20.2,76.33333333333333
2018-12-19,22.845833333333335,33.95000000000001,0.0,19.520833333333332,77.125
2018-12-20,24.995833333333337,40.125,1.341666666666667,17.012500000000003,87.91666666666667
2018-12-21,26.77083333333334,41.2875,0.041666666666666664,17.225,81.95833333333333
2018-12-22,16.520833333333332,27.783333333333335,0.008333333333333333,17.725,82.75
2018-12-23,19.445833333333336,30.9375,0.6166666666666667,18.079166666666662,97.25
2018-12-24,22.075,37.11666666666668,2.441666666666667,18.774999999999995,99.0
2018-12-25,25.079166666666662,42.28333333333334,0.7666666666666665,17.412499999999998,92.79166666666667
